payment_sequential,payment_type,payment_installments,payment_value
1,boleto,1,42.86
1,boleto,1,65.6
1,voucher,1,20.0
1,credit_card,8,100.0
1,credit_card,8,237.51
1,boleto,1,176.69
1,credit_card,6,205.35
1,credit_card,2,157.22
1,boleto,1,61.2
1,credit_card,1,280.84
1,credit_card,1,46.82
1,credit_card,4,103.59
1,credit_card,8,84.48
1,credit_card,1,34.09
1,boleto,1,88.19
1,credit_card,1,45.38
1,boleto,1,76.19
1,credit_card,1,64.28
1,credit_card,1,154.14
1,credit_card,1,60.0
1,credit_card,1,113.0
1,credit_card,2,531.16
1,boleto,1,103.83
1,credit_card,3,33.0
1,credit_card,3,113.21
1,boleto,1,179.48
1,credit_card,3,85.25
1,voucher,1,98.56
1,credit_card,1,42.78
1,voucher,1,48.92
1,credit_card,1,112.42
1,boleto,1,53.01
1,boleto,1,125.54
1,credit_card,3,178.4
1,credit_card,1,96.26
1,credit_card,3,138.48
1,credit_card,4,380.75
1,credit_card,1,25.65
1,credit_card,1,4.05
1,voucher,1,56.5
1,credit_card,3,444.3
1,credit_card,2,150.2
1,credit_card,4,168.2
1,credit_card,6,622.73
1,credit_card,7,73.48
1,credit_card,1,89.26
1,credit_card,2,173.05
1,boleto,1,173.88
1,credit_card,2,143.12
1,credit_card,1,123.49
1,credit_card,1,288.31
1,boleto,1,105.2
1,boleto,1,76.65
1,credit_card,4,69.14
1,voucher,1,55.01
1,credit_card,4,198.2
1,credit_card,3,95.76
1,credit_card,3,187.65
1,credit_card,5,59.27
1,credit_card,3,32.22
1,boleto,1,240.61
1,credit_card,1,60.87
1,credit_card,1,37.38
1,credit_card,3,243.11
1,credit_card,3,155.63
1,credit_card,1,162.31
1,debit_card,1,153.69
1,credit_card,1,236.92
1,credit_card,5,65.53
1,credit_card,2,157.21
1,boleto,1,32.38
1,credit_card,3,189.84
1,credit_card,1,21.77
1,credit_card,4,166.35
1,credit_card,2,330.76
1,credit_card,1,48.22
1,boleto,1,77.34
1,boleto,1,138.74
1,credit_card,5,107.09
1,credit_card,1,41.95
1,credit_card,5,67.14
1,credit_card,1,336.86
1,credit_card,1,244.34
1,credit_card,5,126.01
1,credit_card,5,57.72
1,boleto,1,127.98
1,credit_card,1,104.37
1,credit_card,1,55.0
1,credit_card,2,270.98
1,credit_card,2,89.66
1,credit_card,8,114.17
1,credit_card,1,112.55
1,boleto,1,106.16
1,boleto,1,48.22
1,credit_card,3,146.59
1,credit_card,4,96.97
1,voucher,1,72.43
1,credit_card,3,87.64
1,credit_card,5,271.43
1,credit_card,3,192.76
1,credit_card,5,110.66
1,credit_card,1,148.06
1,credit_card,1,64.42
1,credit_card,3,35.34
1,boleto,1,74.57
1,credit_card,2,243.51
1,voucher,1,20.0
1,boleto,1,171.0
1,voucher,1,106.76
1,boleto,1,189.56
1,credit_card,1,30.95
1,debit_card,1,35.84
1,boleto,1,116.94
1,credit_card,1,215.31
3,voucher,1,50.0
1,credit_card,1,170.71
1,credit_card,2,69.37
1,credit_card,1,488.72
1,credit_card,1,113.11
1,credit_card,2,52.57
1,credit_card,1,121.9
1,debit_card,1,61.57
1,credit_card,3,153.9
1,credit_card,1,100.0
1,credit_card,1,267.64
1,credit_card,4,42.44
1,credit_card,6,70.72
1,credit_card,1,197.96
1,credit_card,4,41.24
1,credit_card,4,95.31
1,credit_card,3,68.18
1,credit_card,1,73.15
1,credit_card,1,34.0
1,credit_card,2,103.43
1,credit_card,2,152.62
1,credit_card,1,228.88
1,credit_card,5,517.44
1,credit_card,2,387.8
1,boleto,1,57.72
1,credit_card,2,116.49
1,boleto,1,52.61
1,credit_card,3,147.5
1,boleto,1,365.68
1,credit_card,1,38.34
2,voucher,1,20.0
1,boleto,1,59.31
1,credit_card,1,175.67
1,credit_card,2,42.92
1,credit_card,2,150.12
1,credit_card,1,79.29
1,credit_card,1,76.08
1,voucher,1,12.74
1,credit_card,3,147.13
1,credit_card,1,69.72
1,credit_card,4,205.54
1,credit_card,1,175.87
1,credit_card,2,176.87
1,credit_card,3,64.42
2,voucher,1,31.99
1,credit_card,1,99.9
1,credit_card,1,66.81
3,voucher,1,1.67
1,credit_card,1,47.51
1,credit_card,1,73.38
1,boleto,1,32.53
1,credit_card,5,128.62
1,boleto,1,45.09
1,credit_card,2,398.69
1,boleto,1,480.33
1,credit_card,1,205.99
1,boleto,1,144.98
1,credit_card,4,46.0
1,credit_card,1,443.92
1,boleto,1,24.66
2,credit_card,2,116.9
1,boleto,1,100.0
1,credit_card,1,25.03
1,credit_card,1,36.13
1,voucher,1,16.7
1,credit_card,2,63.27
1,credit_card,3,76.65
1,voucher,1,20.0
1,boleto,1,53.85
1,boleto,1,67.36
1,credit_card,8,232.14
1,credit_card,1,202.77
1,boleto,1,52.01
1,credit_card,2,141.14
1,credit_card,3,160.51
1,credit_card,1,65.0
1,credit_card,1,53.7
1,credit_card,5,122.42
1,credit_card,1,32.69
2,voucher,1,73.9
1,debit_card,1,52.63
1,credit_card,4,216.4
1,credit_card,5,199.78
1,boleto,1,184.94
1,credit_card,1,26.71
1,credit_card,3,65.0
1,credit_card,3,66.26
1,credit_card,6,64.61
1,credit_card,1,64.1
1,credit_card,4,180.35
1,credit_card,1,130.4
1,credit_card,1,122.07
1,credit_card,2,124.6
1,voucher,1,47.92
1,boleto,1,112.71
1,boleto,1,136.59
1,credit_card,6,198.26
1,credit_card,1,192.45
1,credit_card,2,114.4
1,credit_card,1,77.57
1,boleto,1,40.0
1,credit_card,8,106.16
1,credit_card,1,129.6
1,boleto,1,662.62
1,credit_card,1,131.46
1,credit_card,1,62.01
1,credit_card,1,43.17
1,boleto,1,47.68
1,boleto,1,169.76
1,credit_card,6,396.06
1,credit_card,1,66.67
1,credit_card,1,1.46
1,credit_card,3,114.89
1,credit_card,3,35.38
1,credit_card,7,77.57
1,credit_card,1,174.96
1,credit_card,1,153.75
1,boleto,1,222.2
1,voucher,1,8.88
1,credit_card,6,77.11
1,credit_card,8,107.87
3,voucher,1,28.36
1,credit_card,9,164.69
1,credit_card,5,82.98
1,boleto,1,193.44
1,boleto,1,152.83
1,credit_card,4,81.82
1,credit_card,3,162.62
1,credit_card,5,118.88
1,credit_card,7,92.68
1,credit_card,1,100.0
1,credit_card,8,189.19
1,credit_card,5,272.8
1,credit_card,1,126.24
1,credit_card,6,456.28
1,boleto,1,423.13
1,voucher,1,60.36
1,credit_card,5,153.72
1,credit_card,1,20.27
1,boleto,1,175.32
1,credit_card,3,63.35
1,credit_card,2,47.29
1,credit_card,1,66.01
1,credit_card,1,83.23
1,credit_card,1,11.96
1,credit_card,6,63.27
1,credit_card,4,40.77
1,credit_card,1,264.95
1,boleto,1,44.0
1,credit_card,1,14.23
1,credit_card,2,27.68
1,boleto,1,27.6
1,credit_card,2,103.78
1,credit_card,4,199.27
1,credit_card,1,44.78
1,boleto,1,32.68
1,credit_card,2,71.83
1,credit_card,1,71.82
1,credit_card,2,130.56
1,boleto,1,227.16
1,credit_card,5,69.22
1,credit_card,1,55.69
1,credit_card,6,242.62
1,credit_card,7,110.44
1,credit_card,5,53.7
1,credit_card,1,213.37
1,boleto,1,52.68
1,boleto,1,130.15
1,debit_card,1,54.51
1,credit_card,1,51.05
1,credit_card,1,47.69
1,credit_card,4,131.26
1,credit_card,7,367.76
1,credit_card,8,100.37
1,credit_card,5,102.03
1,credit_card,1,88.9
1,credit_card,2,48.28
1,boleto,1,216.64
1,credit_card,6,87.26
1,boleto,1,123.18
1,boleto,1,145.07
1,credit_card,3,39.6
1,boleto,1,340.12
1,boleto,1,195.01
1,credit_card,8,299.74
1,credit_card,1,100.0
1,boleto,1,103.37
2,voucher,1,50.0
1,credit_card,1,17.71
2,voucher,1,20.0
1,credit_card,1,117.37
1,boleto,1,30.75
1,boleto,1,55.62
1,credit_card,9,476.65
1,credit_card,3,481.06
1,boleto,1,132.02
1,credit_card,2,165.8
1,credit_card,4,407.8
1,credit_card,3,63.65
1,credit_card,1,42.69
1,boleto,1,69.81
1,boleto,1,70.9
1,credit_card,3,32.68
1,boleto,1,183.34
1,voucher,1,54.75
1,debit_card,1,88.18
1,credit_card,1,174.0
1,credit_card,3,133.58
1,boleto,1,524.28
1,credit_card,5,130.02
1,credit_card,1,374.15
1,credit_card,2,105.44
1,credit_card,4,48.17
2,voucher,1,50.0
2,voucher,1,100.0
1,boleto,1,79.52
1,debit_card,1,100.88
1,credit_card,1,118.19
1,credit_card,2,116.94
1,credit_card,1,223.78
1,credit_card,1,222.45
1,boleto,1,96.65
1,credit_card,2,75.17
1,credit_card,3,72.67
1,credit_card,1,265.88
1,boleto,1,44.53
1,credit_card,1,37.37
1,credit_card,1,23.42
1,credit_card,3,36.96
2,voucher,1,26.69
1,credit_card,1,78.21
1,credit_card,8,208.25
1,boleto,1,82.82
1,boleto,1,47.74
1,credit_card,1,89.0
1,credit_card,1,120.39
1,boleto,1,216.15
1,credit_card,1,52.38
1,credit_card,3,37.77
1,credit_card,1,25.38
1,credit_card,8,111.89
1,boleto,1,126.48
1,credit_card,4,436.21
1,credit_card,1,2.2
1,credit_card,1,92.19
1,credit_card,2,290.22
1,credit_card,8,385.74
1,credit_card,5,417.5
1,boleto,1,107.38
1,credit_card,2,66.68
1,boleto,1,147.69
1,credit_card,2,37.79
1,credit_card,2,36.82
1,boleto,1,138.74
1,credit_card,1,99.16
1,credit_card,8,502.23
1,credit_card,5,256.02
1,boleto,1,161.12
1,credit_card,2,97.87
1,credit_card,1,148.71
1,boleto,1,232.45
1,credit_card,1,32.68
1,credit_card,1,75.17
1,credit_card,3,39.84
1,credit_card,1,26.71
1,credit_card,1,171.49
1,credit_card,4,106.85
1,boleto,1,194.25
1,credit_card,1,20.29
1,credit_card,1,89.17
1,credit_card,3,37.5
1,credit_card,1,56.78
1,credit_card,2,65.71
1,credit_card,1,57.0
1,credit_card,5,72.53
1,credit_card,2,72.68
1,credit_card,2,44.38
1,credit_card,4,42.78
1,credit_card,2,217.96
1,credit_card,3,193.1
1,credit_card,3,159.57
1,boleto,1,123.9
1,credit_card,4,204.87
2,voucher,1,22.43
1,credit_card,3,65.19
1,credit_card,1,112.25
1,credit_card,1,28.24
1,credit_card,1,7.08
1,credit_card,4,43.63
1,credit_card,2,286.64
1,voucher,1,1.75
1,credit_card,8,713.7
1,boleto,1,39.22
1,credit_card,6,359.3
1,credit_card,3,188.94
1,credit_card,4,403.81
1,credit_card,2,21.41
1,boleto,1,71.31
1,boleto,1,120.94
1,credit_card,5,416.04
1,credit_card,1,219.82
1,credit_card,4,90.61
1,credit_card,1,48.34
1,credit_card,2,71.2
1,credit_card,3,162.7
1,credit_card,2,43.0
1,boleto,1,31.42
1,credit_card,8,215.81
1,credit_card,8,86.71
1,voucher,1,3.79
1,credit_card,5,233.81
1,credit_card,8,163.29
1,credit_card,3,274.82
1,credit_card,3,174.76
1,credit_card,1,314.92
1,credit_card,1,51.06
1,boleto,1,47.69
1,boleto,1,258.38
1,credit_card,1,32.43
1,credit_card,1,300.49
1,credit_card,2,76.78
1,credit_card,2,46.27
1,boleto,1,91.31
1,credit_card,1,255.43
1,voucher,1,2.13
1,boleto,1,48.85
1,credit_card,1,66.67
1,credit_card,1,150.7
1,credit_card,1,47.61
1,credit_card,4,42.2
1,credit_card,2,39.42
1,credit_card,2,157.91
1,credit_card,1,48.32
2,voucher,1,50.0
1,credit_card,2,113.44
1,boleto,1,89.79
1,credit_card,3,241.23
1,credit_card,4,123.75
1,credit_card,1,85.01
1,credit_card,8,165.12
1,credit_card,1,87.8
1,credit_card,1,176.16
1,credit_card,5,54.0
1,credit_card,4,218.64
1,credit_card,2,196.35
2,voucher,1,50.0
1,credit_card,1,216.15
1,credit_card,2,122.78
1,credit_card,3,121.1
1,boleto,1,290.33
1,boleto,1,196.01
1,credit_card,4,202.7
1,credit_card,5,212.83
1,credit_card,8,276.57
1,boleto,1,117.6
1,credit_card,1,69.57
1,credit_card,2,106.87
1,credit_card,3,186.03
1,boleto,1,322.56
1,credit_card,3,76.09
1,credit_card,1,58.16
1,boleto,1,73.34
1,credit_card,4,121.2
1,credit_card,8,100.0
1,voucher,1,44.73
1,credit_card,1,151.5
2,voucher,1,17.95
1,credit_card,7,470.74
1,credit_card,2,117.97
1,boleto,1,48.82
1,credit_card,1,37.16
1,boleto,1,47.7
1,credit_card,9,143.5
1,boleto,1,76.27
1,boleto,1,64.1
2,voucher,1,31.12
1,credit_card,4,233.45
1,credit_card,1,101.73
1,boleto,1,67.11
1,boleto,1,93.0
1,credit_card,1,100.0
1,credit_card,1,245.24
1,credit_card,3,162.42
1,credit_card,4,86.73
1,credit_card,1,86.73
1,voucher,1,0.23
1,credit_card,2,58.71
1,boleto,1,96.52
1,boleto,1,223.73
1,credit_card,1,81.09
1,credit_card,8,190.65
1,credit_card,8,507.61
1,boleto,1,97.51
1,credit_card,2,143.93
1,credit_card,1,22.03
1,boleto,1,60.99
1,credit_card,5,58.59
1,credit_card,1,128.59
1,credit_card,3,140.92
1,credit_card,3,214.46
1,credit_card,1,31.75
1,voucher,1,447.68
1,credit_card,3,92.5
1,boleto,1,44.78
1,credit_card,1,157.55
1,credit_card,1,88.08
1,debit_card,1,79.58
1,credit_card,4,189.08
1,credit_card,1,35.09
1,boleto,1,24.68
1,credit_card,5,139.0
1,boleto,1,112.79
1,credit_card,6,131.55
1,boleto,1,487.5
1,credit_card,4,87.45
1,credit_card,2,192.47
1,credit_card,4,128.0
1,credit_card,1,100.0
1,credit_card,5,212.32
1,credit_card,1,581.25
1,credit_card,1,303.69
1,credit_card,1,19.64
1,credit_card,1,238.27
2,voucher,1,134.1
1,credit_card,9,96.8
1,credit_card,3,217.55
1,credit_card,1,40.0
2,voucher,1,167.74
1,credit_card,2,95.01
1,credit_card,1,0.69
1,boleto,1,57.59
1,credit_card,5,137.01
1,credit_card,5,127.54
1,credit_card,8,186.29
1,credit_card,1,64.17
1,credit_card,6,243.76
1,credit_card,8,251.8
1,credit_card,4,421.46
1,credit_card,1,65.79
1,credit_card,3,153.72
1,credit_card,8,100.0
1,credit_card,1,172.29
1,boleto,1,139.8
1,credit_card,1,90.18
1,credit_card,6,223.41
1,credit_card,8,149.38
1,credit_card,1,99.43
1,boleto,1,49.3
1,boleto,1,118.35
1,credit_card,1,519.4
1,boleto,1,191.76
1,credit_card,1,61.46
1,credit_card,2,173.58
1,boleto,1,48.69
1,credit_card,4,111.21
1,debit_card,1,37.36
1,boleto,1,38.64
1,credit_card,1,97.16
1,boleto,1,262.16
1,credit_card,5,172.69
1,credit_card,2,48.45
1,credit_card,5,56.44
1,credit_card,1,80.27
1,credit_card,3,74.27
1,credit_card,1,188.45
1,boleto,1,82.37
1,credit_card,1,336.72
1,credit_card,1,57.29
1,boleto,1,68.12
1,credit_card,1,27.68
1,credit_card,3,123.77
1,boleto,1,37.77
1,credit_card,1,61.73
1,credit_card,1,130.1
1,credit_card,2,138.57
1,boleto,1,30.13
1,credit_card,2,261.07
1,credit_card,8,275.56
1,credit_card,3,169.14
2,voucher,1,67.88
1,credit_card,1,152.64
1,credit_card,5,282.5
1,voucher,1,66.1
1,credit_card,2,65.24
1,credit_card,1,30.95
1,credit_card,2,241.57
1,credit_card,4,63.1
1,credit_card,9,182.15
1,credit_card,1,443.77
1,boleto,1,93.6
1,credit_card,3,74.99
1,credit_card,8,296.64
1,credit_card,5,257.19
1,boleto,1,59.0
1,boleto,1,69.33
1,credit_card,2,119.88
1,boleto,1,36.65
1,voucher,1,82.78
1,credit_card,2,67.98
1,boleto,1,50.75
1,credit_card,4,100.96
1,credit_card,4,254.02
1,credit_card,2,257.43
1,credit_card,1,31.98
2,credit_card,8,194.44
1,credit_card,1,180.32
1,credit_card,2,276.48
1,credit_card,1,29.01
1,credit_card,3,30.64
1,credit_card,2,206.07
1,credit_card,5,80.92
1,boleto,1,139.31
1,credit_card,1,48.2
1,credit_card,1,566.07
1,credit_card,2,63.83
1,boleto,1,123.34
1,boleto,1,40.69
1,credit_card,5,57.68
1,boleto,1,237.67
1,boleto,1,87.38
1,credit_card,6,63.79
1,credit_card,1,68.43
1,credit_card,5,272.84
1,voucher,1,21.43
1,credit_card,5,70.6
1,credit_card,7,702.97
1,boleto,1,87.51
1,credit_card,1,24.69
1,credit_card,6,65.0
1,credit_card,1,340.07
1,boleto,1,388.76
1,credit_card,2,152.4
1,credit_card,1,54.17
1,credit_card,4,45.08
1,credit_card,4,272.53
1,credit_card,1,68.75
1,credit_card,2,94.31
1,credit_card,4,49.09
1,boleto,1,148.77
1,credit_card,7,356.51
1,boleto,1,41.88
1,credit_card,1,58.87
1,boleto,1,47.44
1,boleto,1,30.77
1,credit_card,2,106.16
1,boleto,1,47.81
1,boleto,1,38.23
1,boleto,1,78.15
1,credit_card,8,227.27
1,credit_card,2,42.17
1,boleto,1,49.82
1,credit_card,2,218.96
1,credit_card,1,125.15
1,credit_card,1,171.87
1,credit_card,8,137.23
2,voucher,1,100.0
1,credit_card,2,82.21
2,voucher,1,20.0
2,voucher,1,27.56
1,credit_card,1,46.56
1,credit_card,1,127.32
1,credit_card,1,42.58
2,voucher,1,20.99
2,voucher,1,33.3
1,credit_card,6,323.36
1,credit_card,5,106.39
1,boleto,1,111.32
1,credit_card,1,22.38
1,credit_card,5,102.84
1,credit_card,1,32.38
1,credit_card,6,84.45
1,credit_card,1,103.55
1,credit_card,1,142.89
1,credit_card,2,117.85
1,credit_card,1,39.1
1,voucher,1,13.18
1,credit_card,2,58.0
1,boleto,1,94.22
1,credit_card,1,152.73
1,credit_card,3,88.27
1,credit_card,1,297.02
1,credit_card,2,122.06
1,credit_card,1,16.96
1,credit_card,8,147.15
1,credit_card,1,67.49
1,voucher,1,25.73
1,credit_card,5,265.84
1,credit_card,1,44.58
1,boleto,1,344.44
1,credit_card,2,81.48
1,voucher,1,85.14
3,voucher,1,29.13
1,boleto,1,197.5
1,credit_card,1,116.36
1,credit_card,1,16.36
1,credit_card,4,94.4
1,credit_card,3,34.1
1,credit_card,1,295.01
1,credit_card,1,647.54
1,credit_card,8,85.84
1,credit_card,4,212.1
1,credit_card,2,101.99
1,credit_card,1,5.15
1,credit_card,1,57.1
1,credit_card,6,332.65
1,credit_card,4,51.59
1,boleto,1,80.98
1,boleto,1,231.26
1,credit_card,4,73.13
1,credit_card,4,216.09
1,credit_card,4,242.72
1,credit_card,5,52.84
1,credit_card,1,72.14
1,credit_card,1,108.11
1,credit_card,3,301.44
1,credit_card,8,100.0
1,credit_card,2,65.22
1,credit_card,8,146.97
1,credit_card,1,157.3
1,credit_card,8,88.51
1,credit_card,2,338.83
1,voucher,1,10.39
1,credit_card,1,137.6
1,credit_card,8,183.89
1,credit_card,8,163.06
1,boleto,1,84.01
1,credit_card,6,136.56
1,credit_card,1,99.7
1,credit_card,2,260.73
2,voucher,1,20.41
1,credit_card,1,131.41
1,credit_card,3,225.16
1,credit_card,1,48.13
1,credit_card,6,60.79
1,credit_card,2,72.14
1,credit_card,7,75.07
1,credit_card,3,145.56
1,credit_card,1,64.66
1,credit_card,2,63.01
1,credit_card,1,217.78
1,boleto,1,30.43
1,credit_card,2,216.18
1,credit_card,1,143.06
1,boleto,1,68.74
1,boleto,1,114.43
1,credit_card,1,12.85
1,boleto,1,40.22
1,credit_card,1,92.83
2,debit_card,1,37.75
1,boleto,1,86.43
1,credit_card,1,261.95
1,boleto,1,147.64
1,credit_card,1,215.84
1,boleto,1,145.58
1,credit_card,1,27.75
1,credit_card,8,90.6
1,boleto,1,174.74
1,credit_card,2,130.43
1,credit_card,3,184.59
1,credit_card,6,172.08
1,credit_card,1,66.67
1,boleto,1,43.94
1,credit_card,2,23.16
1,credit_card,2,63.0
1,credit_card,1,245.57
1,credit_card,8,322.02
1,boleto,1,153.2
1,credit_card,4,95.99
1,credit_card,8,251.28
1,voucher,1,92.57
1,credit_card,1,16.09
1,credit_card,1,43.28
1,credit_card,1,69.17
1,credit_card,6,92.57
1,credit_card,1,220.88
1,credit_card,1,111.92
1,credit_card,1,38.68
1,credit_card,3,179.07
1,credit_card,5,262.67
1,credit_card,1,79.42
1,credit_card,8,100.0
1,credit_card,2,176.1
1,credit_card,1,88.22
1,credit_card,2,46.78
1,voucher,1,7.7
1,credit_card,1,147.55
1,credit_card,1,442.63
1,debit_card,1,119.88
1,credit_card,4,120.18
1,credit_card,1,180.85
1,credit_card,1,98.81
1,credit_card,2,107.5
1,credit_card,3,80.11
1,boleto,1,142.66
2,voucher,1,57.93
1,credit_card,1,119.8
1,credit_card,4,198.57
1,boleto,1,128.18
1,voucher,1,65.68
1,credit_card,4,196.89
1,boleto,1,103.55
1,credit_card,1,47.44
1,credit_card,1,148.15
1,boleto,1,284.13
1,boleto,1,189.56
1,credit_card,8,689.63
1,credit_card,2,38.0
1,credit_card,2,184.27
1,boleto,1,192.5
1,credit_card,6,605.41
1,boleto,1,332.6
1,credit_card,8,99.22
1,credit_card,3,42.09
1,credit_card,1,61.51
2,voucher,1,88.17
1,credit_card,1,27.45
1,credit_card,1,25.22
1,credit_card,1,123.79
1,boleto,1,63.61
1,credit_card,1,19.89
2,voucher,1,50.0
1,credit_card,8,214.73
1,credit_card,1,101.68
1,credit_card,6,137.04
1,credit_card,1,61.23
1,credit_card,1,163.81
1,credit_card,1,0.79
1,credit_card,1,27.79
1,credit_card,1,37.69
1,boleto,1,38.94
1,credit_card,3,127.5
1,credit_card,2,243.98
1,boleto,1,75.48
1,credit_card,5,180.32
1,credit_card,1,157.1
1,boleto,1,165.8
1,credit_card,1,281.31
1,credit_card,1,147.47
1,boleto,1,138.72
1,credit_card,2,131.56
1,credit_card,4,247.07
1,credit_card,1,52.84
1,boleto,1,609.27
1,credit_card,6,148.33
1,credit_card,6,69.34
1,credit_card,1,100.0
1,boleto,1,11.62
1,credit_card,3,91.05
1,credit_card,2,28.72
1,credit_card,1,105.74
3,voucher,1,13.91
1,credit_card,1,98.38
1,boleto,1,37.13
1,credit_card,5,117.77
1,boleto,1,76.98
1,credit_card,2,176.71
1,credit_card,4,85.14
1,credit_card,3,288.76
1,credit_card,1,173.75
1,credit_card,1,6.42
1,boleto,1,62.31
1,credit_card,4,71.56
1,boleto,1,226.71
1,credit_card,1,100.0
1,credit_card,1,238.42
1,boleto,1,616.54
1,credit_card,1,138.97
1,credit_card,1,96.22
1,credit_card,8,133.25
1,boleto,1,259.47
1,credit_card,7,122.2
1,credit_card,2,145.58
1,boleto,1,81.76
1,credit_card,2,155.73
1,credit_card,4,133.48
1,credit_card,5,616.94
1,credit_card,1,66.39
1,credit_card,6,176.03
1,credit_card,2,44.82
1,credit_card,1,85.73
1,credit_card,8,189.26
3,voucher,1,2.32
1,credit_card,2,63.22
1,credit_card,1,82.02
1,credit_card,3,183.79
1,credit_card,3,150.7
1,boleto,1,75.66
1,voucher,1,116.6
1,credit_card,4,211.57
1,credit_card,1,24.79
1,credit_card,1,189.0
1,credit_card,3,204.53
1,credit_card,2,276.59
1,credit_card,6,120.22
1,credit_card,1,76.87
1,credit_card,1,594.78
1,credit_card,8,160.05
1,credit_card,1,51.01
1,credit_card,3,182.1
1,credit_card,1,164.04
1,credit_card,8,418.23
1,credit_card,2,132.04
1,boleto,1,273.76
1,credit_card,1,62.69
1,boleto,1,122.58
1,credit_card,3,168.57
1,credit_card,1,49.4
1,boleto,1,101.73
1,boleto,1,92.81
1,credit_card,1,72.77
1,credit_card,3,50.87
1,voucher,1,0.99
1,credit_card,7,73.34
1,credit_card,1,54.06
1,boleto,1,84.45
1,credit_card,8,368.11
1,credit_card,4,98.79
1,voucher,1,75.16
1,credit_card,1,99.43
1,boleto,1,35.13
1,credit_card,5,306.35
1,credit_card,5,396.32
1,credit_card,1,40.22
1,credit_card,1,63.22
1,credit_card,1,22.38
1,voucher,1,25.0
1,credit_card,4,202.18
1,credit_card,3,419.39
1,credit_card,1,62.28
1,credit_card,1,3.95
1,credit_card,1,73.34
1,credit_card,6,177.64
1,boleto,1,138.84
1,voucher,1,31.47
1,credit_card,1,56.85
1,boleto,1,89.38
1,credit_card,1,320.58
1,credit_card,2,105.74
1,credit_card,2,27.09
1,debit_card,1,128.97
1,credit_card,2,35.34
1,credit_card,1,154.05
1,credit_card,2,296.03
1,credit_card,1,56.01
1,credit_card,3,77.68
1,credit_card,2,530.99
1,credit_card,1,63.52
1,credit_card,5,56.78
1,credit_card,1,86.83
1,boleto,1,64.09
1,credit_card,3,92.57
1,credit_card,3,236.55
1,credit_card,1,100.41
1,credit_card,3,90.89
1,credit_card,5,105.08
1,credit_card,5,352.55
1,credit_card,1,89.25
1,credit_card,2,146.68
1,boleto,1,26.44
1,boleto,1,88.03
1,credit_card,1,56.03
1,credit_card,3,166.35
1,credit_card,3,361.27
1,boleto,1,75.78
1,credit_card,1,117.74
1,credit_card,1,44.0
1,credit_card,7,76.33
1,credit_card,6,66.47
1,credit_card,1,50.09
1,credit_card,1,82.38
1,credit_card,1,120.14
1,credit_card,1,83.23
1,boleto,1,185.22
1,credit_card,3,163.65
1,credit_card,8,122.19
1,credit_card,3,35.0
1,credit_card,4,138.08
1,credit_card,1,19.12
1,credit_card,1,38.0
1,credit_card,2,126.32
1,credit_card,1,74.99
1,credit_card,3,66.38
1,credit_card,1,100.0
1,credit_card,1,107.04
1,credit_card,1,446.66
1,credit_card,1,2.62
1,credit_card,4,250.2
1,credit_card,1,63.33
3,voucher,1,39.08
1,credit_card,1,21.0
1,credit_card,8,87.81
1,credit_card,1,100.0
1,boleto,1,37.22
1,credit_card,1,118.35
1,credit_card,1,52.17
1,credit_card,1,146.75
1,credit_card,1,63.22
1,debit_card,1,86.86
1,credit_card,5,82.84
1,credit_card,1,146.15
1,credit_card,1,49.0
1,credit_card,2,57.37
1,boleto,1,101.77
1,boleto,1,85.52
1,credit_card,1,100.0
1,boleto,1,339.21
1,credit_card,1,70.51
1,credit_card,8,670.7
1,boleto,1,145.06
1,credit_card,1,48.13
1,voucher,1,96.62
1,boleto,1,659.41
1,credit_card,1,191.13
1,boleto,1,47.0
1,boleto,1,98.14
1,credit_card,3,134.0
1,credit_card,8,245.86
1,credit_card,2,69.73
1,credit_card,5,59.78
1,credit_card,1,26.38
1,credit_card,1,0.39
1,boleto,1,64.42
1,boleto,1,221.29
1,credit_card,1,47.75
1,boleto,1,144.48
1,credit_card,5,110.86
1,credit_card,5,555.09
1,boleto,1,88.73
1,credit_card,2,116.94
1,credit_card,6,100.0
1,credit_card,5,286.27
1,boleto,1,88.49
1,credit_card,4,405.65
1,credit_card,1,96.43
1,credit_card,3,340.99
1,credit_card,1,139.86
1,boleto,1,57.62
1,credit_card,1,120.21
1,credit_card,5,104.48
1,credit_card,4,137.74
1,credit_card,1,36.35
2,voucher,1,16.19
1,credit_card,5,207.79
1,credit_card,1,80.89
1,credit_card,1,171.26
1,boleto,1,57.89
1,boleto,1,73.96
1,credit_card,3,217.83
1,credit_card,2,163.7
1,credit_card,1,25.03
1,credit_card,3,124.83
1,credit_card,6,125.24
1,boleto,1,35.4
1,credit_card,1,64.13
1,credit_card,2,31.17
1,credit_card,4,41.69
1,credit_card,8,121.09
1,credit_card,1,43.17
1,credit_card,2,53.01
1,credit_card,3,98.82
1,boleto,1,538.54
1,credit_card,1,257.61
1,credit_card,1,28.13
1,credit_card,3,427.1
1,credit_card,1,74.7
1,boleto,1,58.7
1,boleto,1,89.19
1,boleto,1,65.17
1,credit_card,1,63.88
1,credit_card,1,150.83
1,credit_card,4,104.7
1,boleto,1,106.62
1,credit_card,1,133.56
1,boleto,1,135.62
1,debit_card,1,148.53
1,credit_card,1,44.38
1,credit_card,3,125.23
1,credit_card,8,127.5
1,boleto,1,100.0
1,credit_card,1,53.27
1,boleto,1,318.13
1,credit_card,3,57.23
1,boleto,1,65.78
